,nums,aks
200,443,91.13351136666704
201,445,0.00010906666284427047
202,447,7.259999983943999e-05
203,449,89.34396153333364
204,451,7.993333080473046e-05
205,453,8.18666643075024e-05
206,455,6.710000161547214e-05
207,457,104.66051880000062
208,459,7.306666520889848e-05
209,461,106.8789910000002
210,463,172.7856444666686
211,465,7.436666540646304e-05
212,467,109.00530460000057
213,469,0.0001296666644824048
214,471,6.273333080268155e-05
215,473,0.00012863333298203847
216,475,7.069999992381781e-05
217,477,0.00010646666729977976
218,479,188.1066242333327
219,481,0.00015753333476216844
220,483,8.753333531785756e-05
221,485,8.73000002078091e-05
222,487,116.72650103333581
223,489,8.736666253147025e-05
224,491,118.04002086666878
225,493,0.0001295000013972943
226,495,6.726666470058262e-05
227,497,0.00011443333642091602
228,499,144.81844269999905
