0;0.0004302799992728978
1;0.00041182000131811947
2;0.00040277999942190946
3;0.0003986399999121204
4;0.00039593999972566964
5;0.000380179999046959
6;0.0007149599987315014
7;0.0003557200019713491
8;0.00038810000114608556
9;0.0003826200001640245
10;0.0003882399993017316
11;0.0003984200011473149
12;0.00036184000200591984
13;0.0003750800009584054
14;0.0008180999982869252
15;0.0003791600000113249
16;0.00046261999814305453
17;0.0003949400008423254
18;0.00041042000229936094
19;0.0004143199999816716
20;0.0005600799981039017
21;0.0003873600013321266
22;0.00041641999850980935
23;0.0004335000005085021
24;0.0003928000020096079
25;0.0004327599977841601
26;0.0004366999986814335
27;0.0010890999983530492
28;0.00043382000003475694
29;0.00042307999974582343
30;0.000605820000055246
31;0.0006894199992530048
32;0.0010396199999377132
33;0.0008537999994587154
34;0.0007811799994669854
35;0.0007947799982503057
36;0.0007619800016982481
37;0.0009959799994248898
38;0.000840219997917302
39;0.0008455000002868474
40;0.0009898400021484122
41;0.0008510799991199747
42;0.0008313400001497939
43;0.000846000001183711
44;0.0012770800007274375
45;0.0008479799987981095
46;0.0008631400007288903
47;0.0012023599992971867
48;0.0009392400010256097
49;0.0008811000006971881
50;0.0012692799995420502
51;0.0009582800004864112
52;0.0009858200006419792
53;0.0011501999979373068
54;0.0009139400004642084
55;0.0010177399992244319
56;0.0009949200000846758
57;0.0011865599983138964
58;0.000984519999474287
59;0.0009787199989659712
60;0.0011060199991334229
61;0.0012763600010657684
62;0.001259519997984171
63;0.001289440001710318
64;0.0013588000001618639
65;0.001252399999066256
66;0.0012838399998145178
67;0.0013629399996716528
68;0.0013319199992110954
69;0.0012802999990526587
70;0.0014071800018427894
71;0.00137877999804914
72;0.0013672600005520507
73;0.0013681000011274592
74;0.0014391400007298216
75;0.0015821800014236941
76;0.0015173000021604822
77;0.0018413800018606708
78;0.0014564800017978995
79;0.0017803800001274794
80;0.0014731200004462152
81;0.0015341199992690235
82;0.00158355999737978
83;0.0015619599987985566
84;0.0015790399978868664
85;0.0014702799991937355
86;0.001688579999608919
87;0.0016479600017191842
88;0.001550799998221919
89;0.0017916199984028935
90;0.0016480999998748302
91;0.0018811999994795769
92;0.0020684799994342027
93;0.002026839999598451
94;0.0019267800002126024
95;0.0019933800009312107
96;0.0021545800002058966
97;0.0019899999984772875
98;0.002166260001831688
99;0.00197545999835711
100;0.001956060001975857
101;0.0020447999995667487
102;0.002003699998022057
103;0.0020639399997889997
104;0.002036779999616556
105;0.0022402400005375966
106;0.002275440000812523
107;0.002270539998426102
108;0.0025655800011008976
109;0.0021164200006751344
110;0.00227090000116732
111;0.0023919800005387515
112;0.0026364399993326513
113;0.0021872600016649814
114;0.002442860000883229
115;0.0022886799997650087
116;0.0023927000002004206
117;0.0025442999991355463
118;0.0025460800010478125
119;0.0023506199999246747
120;0.002671180001925677
121;0.00280166000011377
122;0.002965899999253452
123;0.0031468400004087014
124;0.0030163599993102254
125;0.002973159999237396
126;0.0029756800009636208
127;0.003176579999853857
128;0.003285940000205301
129;0.0030523599998559803
130;0.002954139999928884
131;0.003034880000632256
132;0.0031402200023876504
133;0.0031581200018990785
134;0.0030430399987380953
135;0.0031719199992949142
136;0.003320580002036877
137;0.003125319999526255
